x,y,h,w,c_x,c_y,class
295.79312000000004,12.611904,460.11227,143.21663999999998,367,242,3
295.8693,12.328634,459.25104000000005,143.67325,367,241,3
296.23364,10.274019000000001,461.54485999999997,142.20706,367,241,3
296.593,11.440344,461.86992999999995,141.34415,367,242,3
295.7751,10.813708,461.22845,142.32068,366,241,3
295.34985,9.275464999999999,465.40005,143.49014,367,241,3
296.91632000000004,9.678469,464.68793,142.6192,368,242,3
297.92252,11.393237,461.839,141.29547,368,242,3
297.55154,11.918607000000002,462.10373,140.84747,367,242,3
296.42484,10.050688000000001,463.35735999999997,142.76266,367,241,3
298.4089,9.917321000000001,461.5603,140.90286,368,240,3
297.32495,10.055079,462.36087000000003,142.10251,368,241,3
296.81023999999996,7.8455114,465.58398,142.09729,367,240,3
298.09167,9.65714,465.90268,142.16742,369,242,3
295.90735,12.464433,463.83014000000003,143.40845,367,244,3
297.00406,10.916605,463.95792,142.27036,368,242,3
298.29684,13.983835999999998,463.26215,142.44775,369,245,3
299.26694,12.763380999999999,464.61965999999995,141.50021,370,245,3
297.59415,16.375035999999998,461.30172999999996,143.92715,369,247,3
298.5219,17.961632,461.20682,142.74628,369,248,3
298.7824,18.52458,461.41006,142.97418000000002,370,249,3
298.90958,17.575235,461.81800000000004,143.27365,370,248,3
298.57842999999997,15.977011,461.41348,143.37097,370,246,3
300.22992,14.532337,464.0773,140.61252,370,246,3
301.2689,13.592935,464.48972000000003,139.6466,371,245,3
300.00232,12.41003,465.15935999999994,140.39545,370,244,3
300.51178,14.9894,462.8368,140.40558000000001,370,246,3
300.448,19.414371,457.9797,140.52155,370,248,3
299.83066,16.251568,459.74368,140.70404,370,246,3
299.89197,15.695657999999998,459.6743,139.93933,369,245,3
300.3062,16.912107000000002,457.1271,138.64948,369,245,3
299.7201,16.484714999999998,458.71008,141.29385,370,245,3
299.61017000000004,17.898817,460.05575999999996,141.94394,370,247,3
299.59537,16.845732,460.86084000000005,141.47574,370,247,3
299.8538,18.008566000000002,461.88428,142.04873999999998,370,248,3
298.94113,19.02895,458.66373,141.48941000000002,369,248,3
299.03406,19.035988,457.80728,140.63025,369,247,3
298.81137,18.924595,459.0287,142.22006000000002,369,248,3
298.31415,18.64995,459.79355,142.11792,369,248,3
298.76562,18.990997,459.47812000000005,142.16531,369,248,3
299.93707,20.617932999999997,457.5614,141.2351,370,249,3
301.70667000000003,18.142849,461.34784,138.81732,371,248,3
301.38293,18.889475,459.55847,139.42505,371,248,3
301.23987,17.998209,460.3886,140.29913,371,248,3
300.77547999999996,18.156852999999998,460.93213,140.74933000000001,371,248,3
300.03482,19.563862,458.2031,141.2605,370,248,3
299.44427,19.020395,460.00800000000004,141.67578,370,249,3
300.08316,19.442396,461.64502000000005,141.32608000000002,370,250,3
300.3475,17.590443,460.85144,140.94353999999998,370,248,3
300.8066,21.218147000000002,458.36562999999995,140.15652,370,250,3
300.44818,18.909317,459.88934000000006,142.10327,371,248,3
300.92492999999996,18.555408,460.30927,141.68188,371,248,3
299.60138,17.843313000000002,461.43887,141.88171,370,248,3
300.07037,19.460278,459.3428,142.0802,371,249,3
300.1156,18.832455,458.47073,142.05626999999998,371,248,3
298.77594,17.28872,462.5843,143.85613999999998,370,248,3
299.6713,18.268747,460.75323,142.31851,370,248,3
300.06717000000003,16.917702,461.92776,142.07858000000002,371,247,3
299.59682999999995,16.4119,462.5495,143.02548000000002,371,247,3
301.46732000000003,18.018322,458.202,141.78708,372,247,3
301.15942,14.909476999999999,463.06628,142.72113000000002,372,246,3
299.7061,16.265345,459.89197,142.9166,371,246,3
302.0067,16.269121,461.29102,140.58948,372,246,3
302.2305,13.243960999999999,463.92255,141.19201999999999,372,245,3
301.70526,15.748401000000001,461.1896,142.26523,372,246,3
301.38837,16.744995,461.2504,141.91711,372,247,3
301.9552,15.504513000000001,463.33092999999997,142.26105,373,247,3
302.23953,13.989472,461.89522999999997,142.7922,373,244,3
303.06415,14.682112,462.5179,141.68198,373,245,3
301.26263,15.0522995,461.41434000000004,143.3899,372,245,3
301.63968,16.52318,460.63928,144.4689,373,246,3
301.24817,15.472655,462.40247,144.35187,373,246,3
300.54874,14.021258,463.58057,145.0422,373,245,3
302.5662,12.870455,467.3804,144.01946999999998,374,246,3
302.39664,12.424622,466.04285,144.13345,374,245,3
301.7608,13.65037,466.60724000000005,144.99976,374,246,3
300.57285,10.582681,469.13482999999997,145.70834,373,245,3
301.9778,12.013721,465.78986,144.36606,374,244,3
301.77344,17.367983,458.2963,145.47266000000002,374,246,3
300.47586,15.836920999999998,461.13498,145.14511000000002,373,246,3
300.61194,15.044818,461.85147,145.14465,373,245,3
300.47222999999997,15.360289000000002,462.09027000000003,145.80396000000002,373,246,3
300.133,14.328403,463.3544,146.17279,373,246,3
300.68213,13.826851999999999,463.57724,145.97592,373,245,3
300.93314,14.336885999999998,465.50314000000003,144.84906,373,247,3
303.0542,12.754369,464.97695999999996,142.38342,374,245,3
299.1161,14.858966,465.33682000000005,147.74713,372,247,3
299.99877999999995,11.477838,467.18582000000004,147.44391000000002,373,245,3
300.3696,11.590734,468.4712,147.05017,373,245,3
301.92838,12.392278,468.5086,145.15417,374,246,3
300.5444,14.173665,464.78577,148.13326999999998,374,246,3
299.48306,12.498894,465.04526,148.86608999999999,373,245,3
301.13873,10.899682,470.16214,146.03235,374,245,3
300.38324,6.785330999999999,474.9656,148.84229,374,244,3
300.48987,8.361353999999999,474.37085,148.26166,374,245,3
300.92526000000004,9.308152,472.1362,146.52261000000001,374,245,3
300.54626,12.052245,467.5191,147.70758,374,245,3
300.92297,14.524354999999998,463.8905,146.49358999999998,374,246,3
300.2841,13.310351,465.8247,146.40662,373,246,3
301.1646,14.024048,466.861,146.92719,374,247,3
300.65527000000003,17.838964,462.36212,146.89047,374,249,3
300.20526,16.935768,463.86565999999993,146.97284,373,248,3
299.58423,17.333736,462.77685999999994,148.80872,373,248,3
299.2838,14.785867000000001,467.26334,149.26238999999998,373,248,3
301.53436,15.395036,465.05315999999993,147.51868000000002,375,247,3
300.90015,17.803173,462.7529,147.45676,374,249,3
301.59546,15.187697,464.167,147.43561,375,247,3
300.43338,18.236088,462.0036,147.95391999999998,374,249,3
300.21515,20.663207999999997,459.3457,147.36694,373,250,3
299.75275,17.651138,461.63275,147.92484,373,248,3
303.0412,15.741033999999999,463.80914,145.09386999999998,375,247,3
302.5394,15.795078,465.2891,146.66446000000002,375,248,3
303.22974,21.580639,459.6809,145.36876999999998,375,251,3
302.26507999999995,17.799495999999998,462.91028,146.74124,375,249,3
303.67377,20.861492000000002,459.54712,144.11325,375,250,3
300.86392,17.072096,464.38327000000004,147.78357,374,249,3
302.48357999999996,17.990898,463.90384000000006,145.70047,375,249,3
301.16266,18.558556,463.1596,146.66791,374,250,3
302.33304,19.561243,462.27472,145.71078,375,250,3
302.9266,16.270895,465.88504000000006,143.57623,374,249,3
300.49207,16.201931,464.80807000000004,146.95102,373,248,3
300.4921,14.707360000000001,464.9735,146.73141,373,247,3
301.4895,17.449207,463.94977,146.83218,374,249,3
301.53002999999995,20.113548,459.62442000000004,145.97833,374,249,3
300.74216,16.968956,462.144,147.31308,374,248,3
301.82462000000004,17.44872,462.0933,145.47653,374,248,3
300.34238,12.896562,466.3516,147.08633,373,246,3
300.4727,15.220485,463.65152,147.45443999999998,374,247,3
300.79675,14.646448999999999,465.3126,146.3263,373,247,3
300.70212000000004,16.369041,461.34585999999996,144.82553000000001,373,247,3
301.9305,13.474673999999998,468.13684000000006,146.46982,375,247,3
299.85742,12.417154,467.89114000000006,146.13782,372,246,3
299.84872,13.494786999999999,466.29703,146.79681000000002,373,246,3
298.5606,12.424078,465.62744000000004,147.11548,372,245,3
300.4521,11.361394,466.82482999999996,146.06592,373,244,3
299.7475,10.527434,468.68222000000003,146.71941999999999,373,244,3
300.39722,13.98129,465.22025,147.55733999999998,374,246,3
301.88635,15.066891,464.95932,144.00543000000002,373,247,3
303.142,15.186009,464.38718,143.97311000000002,375,247,3
302.46558,18.393475,460.6827,144.38196000000002,374,248,3
303.38538,18.782657999999998,459.47308,144.2988,375,248,3
301.7796,20.434872,458.6407,145.48358000000002,374,249,3
302.30312999999995,18.92302,458.1775,144.86876999999998,374,248,3
301.67545,21.352158,456.21716,145.00497,374,249,3
300.89572000000004,20.559639,457.15012,146.73264,374,249,3
301.3596,21.32904,455.00867,145.56638,374,248,3
300.17004,19.6451,458.5014,146.76959,373,248,3
299.7007,19.81038,458.33185,146.72122,373,248,3
301.1047,18.77771,459.81387,146.43137,374,248,3
300.8886,21.538883,456.84235,145.01447,373,249,3
301.16794,19.471165,457.97418,144.2608,373,248,3
300.17044,18.545609,459.0713,146.11237,373,248,3
300.91275,20.481405,458.22112999999996,144.72205,373,249,3
301.37158,21.24308,458.2065,144.6459,373,250,3
301.72296,22.196875,457.22665,143.96008,373,250,3
302.90767999999997,18.834072,462.50018,142.78305,374,250,3
301.82767,19.907299,460.15704000000005,144.9838,374,249,3
303.00692999999995,21.046043,458.51162999999997,143.01233,374,250,3
302.48438,21.525364,460.2492,143.65866,374,251,3
303.08203,22.394299,458.02377,141.78772,373,251,3
302.59182999999996,19.187965,463.30222000000003,142.4173,373,250,3
303.2504,21.78217,458.57162,141.83463,374,251,3
305.16162,24.105176999999998,454.24658,138.72418000000002,374,251,3
304.42645,25.155172,453.7529,140.1152,374,252,3
302.79068,23.102789,455.16342000000003,141.41653,373,250,3
302.93292,24.124474,456.6884,141.7634,373,252,3
304.6322,22.602453,456.69635,140.55023,374,250,3
304.37555,22.83843,457.10913,139.42108000000002,374,251,3
303.4104,21.459017000000003,457.4911,140.51263,373,250,3
303.0331,21.595245000000002,458.14218,141.48788000000002,373,250,3
304.46704,23.347263,456.56204,138.64944,373,251,3
303.59854,21.8261,458.189,139.92154,373,250,3
303.39273,19.486698,460.4122,140.54343,373,249,3
303.8135,20.150284,460.07196,139.25806,373,250,3
303.76904,21.605444,457.8902,139.47372,373,250,3
303.37216,20.657574,458.5343,137.69162,372,249,3
301.5991,20.285368,458.16455,139.90329,371,249,3
301.50018,22.354116,453.74026,140.08801,371,249,3
300.01703,22.531357,456.00482,139.99738,370,250,3
300.48578,21.784958,455.61133,140.46081999999998,370,249,3
299.7672,23.16493,453.5577,140.95141999999998,370,249,3
